"YR","PROGRAM","LOC","STATE","ID","REP","BLOCK","ROW","COL","PLOT","Trait","Measurement"
2014,"University of Nebraska","Lincoln"," NE","14_66",2,4,4,41,2231,"YLD",4553
2014,"University of Nebraska","Lincoln"," NE","14_66",2,4,4,41,2231,"TW",786
2014,"University of Nebraska","Lincoln"," NE","14_66",2,4,4,41,2231,"HT",80.01
2014,"University of Nebraska","Lincoln"," NE","14_71",2,4,4,44,2234,"YLD",5441
2014,"University of Nebraska","Lincoln"," NE","14_71",2,4,4,44,2234,"TW",800
2014,"University of Nebraska","Lincoln"," NE","14_71",2,4,4,44,2234,"HT",91.0082
2014,"University of Nebraska","Lincoln"," NE","14_83",2,4,4,48,2238,"YLD",5172
2014,"University of Nebraska","Lincoln"," NE","14_83",2,4,4,48,2238,"TW",790
2014,"University of Nebraska","Lincoln"," NE","14_83",2,4,4,48,2238,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","14_88",2,4,4,45,2235,"YLD",5050
2014,"University of Nebraska","Lincoln"," NE","14_88",2,4,4,45,2235,"TW",811
2014,"University of Nebraska","Lincoln"," NE","14_88",2,4,4,45,2235,"HT",91.0082
2014,"University of Nebraska","Lincoln"," NE","15_18",2,12,12,49,2319,"YLD",5037
2014,"University of Nebraska","Lincoln"," NE","15_18",2,12,12,49,2319,"TW",802
2014,"University of Nebraska","Lincoln"," NE","15_18",2,12,12,49,2319,"HT",88.011
2014,"University of Nebraska","Lincoln"," NE","15_44",2,12,12,50,2320,"YLD",5158
2014,"University of Nebraska","Lincoln"," NE","15_44",2,12,12,50,2320,"TW",801
2014,"University of Nebraska","Lincoln"," NE","15_44",2,12,12,50,2320,"HT",89.0016
2014,"University of Nebraska","Lincoln"," NE","4_12",2,16,16,42,2352,"YLD",4129
2014,"University of Nebraska","Lincoln"," NE","4_12",2,16,16,42,2352,"TW",744
2014,"University of Nebraska","Lincoln"," NE","4_12",2,16,16,42,2352,"HT",84.9884
2014,"University of Nebraska","Lincoln"," NE","4_19",2,16,16,41,2351,"YLD",5387
2014,"University of Nebraska","Lincoln"," NE","4_19",2,16,16,41,2351,"TW",777
2014,"University of Nebraska","Lincoln"," NE","4_19",2,16,16,41,2351,"HT",81.9912
2014,"University of Nebraska","Lincoln"," NE","7_101",2,10,10,46,2296,"YLD",4822
2014,"University of Nebraska","Lincoln"," NE","7_101",2,10,10,46,2296,"TW",796
2014,"University of Nebraska","Lincoln"," NE","7_101",2,10,10,46,2296,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","7_105",2,10,10,44,2294,"YLD",4997
2014,"University of Nebraska","Lincoln"," NE","7_105",2,10,10,44,2294,"TW",795
2014,"University of Nebraska","Lincoln"," NE","7_105",2,10,10,44,2294,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","7_11",2,10,10,50,2300,"YLD",4304
2014,"University of Nebraska","Lincoln"," NE","7_11",2,10,10,50,2300,"TW",761
2014,"University of Nebraska","Lincoln"," NE","7_11",2,10,10,50,2300,"HT",89.0016
2014,"University of Nebraska","Lincoln"," NE","7_140",2,10,10,43,2293,"YLD",4950
2014,"University of Nebraska","Lincoln"," NE","7_140",2,10,10,43,2293,"TW",790
2014,"University of Nebraska","Lincoln"," NE","7_140",2,10,10,43,2293,"HT",92.9894
2014,"University of Nebraska","Lincoln"," NE","7_29",2,10,10,48,2298,"YLD",4956
2014,"University of Nebraska","Lincoln"," NE","7_29",2,10,10,48,2298,"TW",784
2014,"University of Nebraska","Lincoln"," NE","7_29",2,10,10,48,2298,"HT",102.0064
2014,"University of Nebraska","Lincoln"," NE","7_45",2,10,10,47,2297,"YLD",4418
2014,"University of Nebraska","Lincoln"," NE","7_45",2,10,10,47,2297,"TW",770
2014,"University of Nebraska","Lincoln"," NE","7_45",2,10,10,47,2297,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","7_55",2,10,10,49,2299,"YLD",4539
2014,"University of Nebraska","Lincoln"," NE","7_55",2,10,10,49,2299,"TW",766
2014,"University of Nebraska","Lincoln"," NE","7_55",2,10,10,49,2299,"HT",102.997
2014,"University of Nebraska","Lincoln"," NE","7_61",2,10,10,42,2292,"YLD",5145
2014,"University of Nebraska","Lincoln"," NE","7_61",2,10,10,42,2292,"TW",800
2014,"University of Nebraska","Lincoln"," NE","7_61",2,10,10,42,2292,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","7_86",2,10,10,45,2295,"YLD",4096
2014,"University of Nebraska","Lincoln"," NE","7_86",2,10,10,45,2295,"TW",783
2014,"University of Nebraska","Lincoln"," NE","7_86",2,10,10,45,2295,"HT",88.011
2014,"University of Nebraska","Lincoln"," NE","7_9",2,10,10,41,2291,"YLD",4687
2014,"University of Nebraska","Lincoln"," NE","7_9",2,10,10,41,2291,"TW",785
2014,"University of Nebraska","Lincoln"," NE","7_9",2,10,10,41,2291,"HT",102.0064
2014,"University of Nebraska","Lincoln"," NE","CO11D1111",2,5,5,46,2246,"YLD",4365
2014,"University of Nebraska","Lincoln"," NE","CO11D1111",2,5,5,46,2246,"TW",771
2014,"University of Nebraska","Lincoln"," NE","CO11D1111",2,5,5,46,2246,"HT",81.9912
2014,"University of Nebraska","Lincoln"," NE","CO11D1119",2,5,5,45,2245,"YLD",3652
2014,"University of Nebraska","Lincoln"," NE","CO11D1119",2,5,5,45,2245,"TW",761
2014,"University of Nebraska","Lincoln"," NE","CO11D1119",2,5,5,45,2245,"HT",81.9912
2014,"University of Nebraska","Lincoln"," NE","CO11D1125",2,5,5,43,2243,"YLD",4412
2014,"University of Nebraska","Lincoln"," NE","CO11D1125",2,5,5,43,2243,"TW",758
2014,"University of Nebraska","Lincoln"," NE","CO11D1125",2,5,5,43,2243,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","CO11D1127",2,5,5,44,2244,"YLD",4512
2014,"University of Nebraska","Lincoln"," NE","CO11D1127",2,5,5,44,2244,"TW",802
2014,"University of Nebraska","Lincoln"," NE","CO11D1127",2,5,5,44,2244,"HT",83.9978
2014,"University of Nebraska","Lincoln"," NE","CO11D1140",2,17,17,44,2364,"YLD",4351
2014,"University of Nebraska","Lincoln"," NE","CO11D1140",2,17,17,44,2364,"TW",759
2014,"University of Nebraska","Lincoln"," NE","CO11D1140",2,17,17,44,2364,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","CO11D1156",2,17,17,45,2365,"YLD",4963
2014,"University of Nebraska","Lincoln"," NE","CO11D1156",2,17,17,45,2365,"TW",792
2014,"University of Nebraska","Lincoln"," NE","CO11D1156",2,17,17,45,2365,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","CO11D1159",2,17,17,43,2363,"YLD",5225
2014,"University of Nebraska","Lincoln"," NE","CO11D1159",2,17,17,43,2363,"TW",799
2014,"University of Nebraska","Lincoln"," NE","CO11D1159",2,17,17,43,2363,"HT",91.9988
2014,"University of Nebraska","Lincoln"," NE","CO11D1174",2,9,9,42,2282,"YLD",4048
2014,"University of Nebraska","Lincoln"," NE","CO11D1174",2,9,9,42,2282,"TW",740
2014,"University of Nebraska","Lincoln"," NE","CO11D1174",2,9,9,42,2282,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","CO11D1182",2,9,9,43,2283,"YLD",4694
2014,"University of Nebraska","Lincoln"," NE","CO11D1182",2,9,9,43,2283,"TW",796
2014,"University of Nebraska","Lincoln"," NE","CO11D1182",2,9,9,43,2283,"HT",86.0044
2014,"University of Nebraska","Lincoln"," NE","CO11D1186",2,9,9,44,2284,"YLD",4546
2014,"University of Nebraska","Lincoln"," NE","CO11D1186",2,9,9,44,2284,"TW",780
2014,"University of Nebraska","Lincoln"," NE","CO11D1186",2,9,9,44,2284,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","CO11D1190",2,9,9,41,2281,"YLD",4923
2014,"University of Nebraska","Lincoln"," NE","CO11D1190",2,9,9,41,2281,"TW",783
2014,"University of Nebraska","Lincoln"," NE","CO11D1190",2,9,9,41,2281,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","CO11D1213",2,20,20,50,2400,"YLD",5198
2014,"University of Nebraska","Lincoln"," NE","CO11D1213",2,20,20,50,2400,"TW",787
2014,"University of Nebraska","Lincoln"," NE","CO11D1213",2,20,20,50,2400,"HT",84.9884
2014,"University of Nebraska","Lincoln"," NE","CO11D1219",2,20,20,48,2398,"YLD",4304
2014,"University of Nebraska","Lincoln"," NE","CO11D1219",2,20,20,48,2398,"TW",774
2014,"University of Nebraska","Lincoln"," NE","CO11D1219",2,20,20,48,2398,"HT",94.996
2014,"University of Nebraska","Lincoln"," NE","CO11D1221",2,20,20,49,2399,"YLD",4425
2014,"University of Nebraska","Lincoln"," NE","CO11D1221",2,20,20,49,2399,"TW",760
2014,"University of Nebraska","Lincoln"," NE","CO11D1221",2,20,20,49,2399,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","CO11D1231",2,20,20,47,2397,"YLD",4755
2014,"University of Nebraska","Lincoln"," NE","CO11D1231",2,20,20,47,2397,"TW",732
2014,"University of Nebraska","Lincoln"," NE","CO11D1231",2,20,20,47,2397,"HT",99.9998
2014,"University of Nebraska","Lincoln"," NE","CO11D1236",2,16,16,46,2356,"YLD",5400
2014,"University of Nebraska","Lincoln"," NE","CO11D1236",2,16,16,46,2356,"TW",762
2014,"University of Nebraska","Lincoln"," NE","CO11D1236",2,16,16,46,2356,"HT",96.012
2014,"University of Nebraska","Lincoln"," NE","CO11D1240",2,16,16,45,2355,"YLD",4728
2014,"University of Nebraska","Lincoln"," NE","CO11D1240",2,16,16,45,2355,"TW",754
2014,"University of Nebraska","Lincoln"," NE","CO11D1240",2,16,16,45,2355,"HT",78.0034
2014,"University of Nebraska","Lincoln"," NE","CO11D1248",2,16,16,48,2358,"YLD",5353
2014,"University of Nebraska","Lincoln"," NE","CO11D1248",2,16,16,48,2358,"TW",799
2014,"University of Nebraska","Lincoln"," NE","CO11D1248",2,16,16,48,2358,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","CO11D1268",2,16,16,47,2357,"YLD",5360
2014,"University of Nebraska","Lincoln"," NE","CO11D1268",2,16,16,47,2357,"TW",802
2014,"University of Nebraska","Lincoln"," NE","CO11D1268",2,16,16,47,2357,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","CO11D1287",2,8,8,47,2277,"YLD",4445
2014,"University of Nebraska","Lincoln"," NE","CO11D1287",2,8,8,47,2277,"TW",769
2014,"University of Nebraska","Lincoln"," NE","CO11D1287",2,8,8,47,2277,"HT",91.9988
2014,"University of Nebraska","Lincoln"," NE","CO11D1298",2,8,8,45,2275,"YLD",5232
2014,"University of Nebraska","Lincoln"," NE","CO11D1298",2,8,8,45,2275,"TW",771
2014,"University of Nebraska","Lincoln"," NE","CO11D1298",2,8,8,45,2275,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","CO11D1302W",2,8,8,48,2278,"YLD",4600
2014,"University of Nebraska","Lincoln"," NE","CO11D1302W",2,8,8,48,2278,"TW",774
2014,"University of Nebraska","Lincoln"," NE","CO11D1302W",2,8,8,48,2278,"HT",88.011
2014,"University of Nebraska","Lincoln"," NE","CO11D1312",2,8,8,46,2276,"YLD",5447
2014,"University of Nebraska","Lincoln"," NE","CO11D1312",2,8,8,46,2276,"TW",770
2014,"University of Nebraska","Lincoln"," NE","CO11D1312",2,8,8,46,2276,"HT",91.9988
2014,"University of Nebraska","Lincoln"," NE","CO11D1315W",2,9,9,48,2288,"YLD",3268
2014,"University of Nebraska","Lincoln"," NE","CO11D1315W",2,9,9,48,2288,"TW",731
2014,"University of Nebraska","Lincoln"," NE","CO11D1315W",2,9,9,48,2288,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","CO11D1316W",2,9,9,47,2287,"YLD",3968
2014,"University of Nebraska","Lincoln"," NE","CO11D1316W",2,9,9,47,2287,"TW",758
2014,"University of Nebraska","Lincoln"," NE","CO11D1316W",2,9,9,47,2287,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","CO11D1322",2,9,9,46,2286,"YLD",3968
2014,"University of Nebraska","Lincoln"," NE","CO11D1322",2,9,9,46,2286,"TW",750
2014,"University of Nebraska","Lincoln"," NE","CO11D1322",2,9,9,46,2286,"HT",88.011
2014,"University of Nebraska","Lincoln"," NE","CO11D1341",2,9,9,45,2285,"YLD",5333
2014,"University of Nebraska","Lincoln"," NE","CO11D1341",2,9,9,45,2285,"TW",800
2014,"University of Nebraska","Lincoln"," NE","CO11D1341",2,9,9,45,2285,"HT",92.9894
2014,"University of Nebraska","Lincoln"," NE","CO11D1353",2,1,1,41,2201,"YLD",4909
2014,"University of Nebraska","Lincoln"," NE","CO11D1353",2,1,1,41,2201,"TW",795
2014,"University of Nebraska","Lincoln"," NE","CO11D1353",2,1,1,41,2201,"HT",88.011
2014,"University of Nebraska","Lincoln"," NE","CO11D1371",2,1,1,44,2204,"YLD",4909
2014,"University of Nebraska","Lincoln"," NE","CO11D1371",2,1,1,44,2204,"TW",815
2014,"University of Nebraska","Lincoln"," NE","CO11D1371",2,1,1,44,2204,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","CO11D1380",2,1,1,42,2202,"YLD",4526
2014,"University of Nebraska","Lincoln"," NE","CO11D1380",2,1,1,42,2202,"TW",784
2014,"University of Nebraska","Lincoln"," NE","CO11D1380",2,1,1,42,2202,"HT",86.0044
2014,"University of Nebraska","Lincoln"," NE","CO11D1397",2,1,1,43,2203,"YLD",4869
2014,"University of Nebraska","Lincoln"," NE","CO11D1397",2,1,1,43,2203,"TW",789
2014,"University of Nebraska","Lincoln"," NE","CO11D1397",2,1,1,43,2203,"HT",78.0034
2014,"University of Nebraska","Lincoln"," NE","CO11D1409",2,19,19,47,2387,"YLD",5555
2014,"University of Nebraska","Lincoln"," NE","CO11D1409",2,19,19,47,2387,"TW",785
2014,"University of Nebraska","Lincoln"," NE","CO11D1409",2,19,19,47,2387,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","CO11D1414",2,19,19,48,2388,"YLD",4452
2014,"University of Nebraska","Lincoln"," NE","CO11D1414",2,19,19,48,2388,"TW",759
2014,"University of Nebraska","Lincoln"," NE","CO11D1414",2,19,19,48,2388,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","CO11D1418",2,19,19,45,2385,"YLD",5071
2014,"University of Nebraska","Lincoln"," NE","CO11D1418",2,19,19,45,2385,"TW",816
2014,"University of Nebraska","Lincoln"," NE","CO11D1418",2,19,19,45,2385,"HT",88.011
2014,"University of Nebraska","Lincoln"," NE","CO11D1431",2,19,19,46,2386,"YLD",5077
2014,"University of Nebraska","Lincoln"," NE","CO11D1431",2,19,19,46,2386,"TW",792
2014,"University of Nebraska","Lincoln"," NE","CO11D1431",2,19,19,46,2386,"HT",86.0044
2014,"University of Nebraska","Lincoln"," NE","CO11D1539",2,18,18,47,2377,"YLD",5703
2014,"University of Nebraska","Lincoln"," NE","CO11D1539",2,18,18,47,2377,"TW",771
2014,"University of Nebraska","Lincoln"," NE","CO11D1539",2,18,18,47,2377,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","CO11D1542",2,18,18,48,2378,"YLD",5232
2014,"University of Nebraska","Lincoln"," NE","CO11D1542",2,18,18,48,2378,"TW",755
2014,"University of Nebraska","Lincoln"," NE","CO11D1542",2,18,18,48,2378,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","CO11D1543",2,18,18,50,2380,"YLD",5306
2014,"University of Nebraska","Lincoln"," NE","CO11D1543",2,18,18,50,2380,"TW",776
2014,"University of Nebraska","Lincoln"," NE","CO11D1543",2,18,18,50,2380,"HT",97.9932
2014,"University of Nebraska","Lincoln"," NE","CO11D1545",2,18,18,49,2379,"YLD",5454
2014,"University of Nebraska","Lincoln"," NE","CO11D1545",2,18,18,49,2379,"TW",775
2014,"University of Nebraska","Lincoln"," NE","CO11D1545",2,18,18,49,2379,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","CO11D1555W",2,18,18,46,2376,"YLD",4566
2014,"University of Nebraska","Lincoln"," NE","CO11D1555W",2,18,18,46,2376,"TW",808
2014,"University of Nebraska","Lincoln"," NE","CO11D1555W",2,18,18,46,2376,"HT",91.9988
2014,"University of Nebraska","Lincoln"," NE","CO11D1559",2,18,18,45,2375,"YLD",4250
2014,"University of Nebraska","Lincoln"," NE","CO11D1559",2,18,18,45,2375,"TW",798
2014,"University of Nebraska","Lincoln"," NE","CO11D1559",2,18,18,45,2375,"HT",86.0044
2014,"University of Nebraska","Lincoln"," NE","CO11D1584",2,18,18,44,2374,"YLD",4634
2014,"University of Nebraska","Lincoln"," NE","CO11D1584",2,18,18,44,2374,"TW",816
2014,"University of Nebraska","Lincoln"," NE","CO11D1584",2,18,18,44,2374,"HT",102.0064
2014,"University of Nebraska","Lincoln"," NE","CO11D1600W",2,18,18,43,2373,"YLD",5185
2014,"University of Nebraska","Lincoln"," NE","CO11D1600W",2,18,18,43,2373,"TW",788
2014,"University of Nebraska","Lincoln"," NE","CO11D1600W",2,18,18,43,2373,"HT",99.9998
2014,"University of Nebraska","Lincoln"," NE","CO11D1615",2,11,11,45,2305,"YLD",3901
2014,"University of Nebraska","Lincoln"," NE","CO11D1615",2,11,11,45,2305,"TW",733
2014,"University of Nebraska","Lincoln"," NE","CO11D1615",2,11,11,45,2305,"HT",91.9988
2014,"University of Nebraska","Lincoln"," NE","CO11D1620",2,11,11,46,2306,"YLD",3907
2014,"University of Nebraska","Lincoln"," NE","CO11D1620",2,11,11,46,2306,"TW",713
2014,"University of Nebraska","Lincoln"," NE","CO11D1620",2,11,11,46,2306,"HT",88.011
2014,"University of Nebraska","Lincoln"," NE","CO11D1631",2,11,11,43,2303,"YLD",4022
2014,"University of Nebraska","Lincoln"," NE","CO11D1631",2,11,11,43,2303,"TW",735
2014,"University of Nebraska","Lincoln"," NE","CO11D1631",2,11,11,43,2303,"HT",86.0044
2014,"University of Nebraska","Lincoln"," NE","CO11D1633",2,11,11,44,2304,"YLD",3786
2014,"University of Nebraska","Lincoln"," NE","CO11D1633",2,11,11,44,2304,"TW",751
2014,"University of Nebraska","Lincoln"," NE","CO11D1633",2,11,11,44,2304,"HT",91.9988
2014,"University of Nebraska","Lincoln"," NE","CO11D1642",2,3,3,48,2228,"YLD",4277
2014,"University of Nebraska","Lincoln"," NE","CO11D1642",2,3,3,48,2228,"TW",778
2014,"University of Nebraska","Lincoln"," NE","CO11D1642",2,3,3,48,2228,"HT",83.0072
2014,"University of Nebraska","Lincoln"," NE","CO11D1644",2,3,3,49,2229,"YLD",4170
2014,"University of Nebraska","Lincoln"," NE","CO11D1644",2,3,3,49,2229,"TW",806
2014,"University of Nebraska","Lincoln"," NE","CO11D1644",2,3,3,49,2229,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","CO11D1645",2,3,3,47,2227,"YLD",4223
2014,"University of Nebraska","Lincoln"," NE","CO11D1645",2,3,3,47,2227,"TW",794
2014,"University of Nebraska","Lincoln"," NE","CO11D1645",2,3,3,47,2227,"HT",81.9912
2014,"University of Nebraska","Lincoln"," NE","CO11D1647",2,3,3,50,2230,"YLD",4943
2014,"University of Nebraska","Lincoln"," NE","CO11D1647",2,3,3,50,2230,"TW",796
2014,"University of Nebraska","Lincoln"," NE","CO11D1647",2,3,3,50,2230,"HT",88.011
2014,"University of Nebraska","Lincoln"," NE","CO11D1654",2,13,13,47,2327,"YLD",4781
2014,"University of Nebraska","Lincoln"," NE","CO11D1654",2,13,13,47,2327,"TW",777
2014,"University of Nebraska","Lincoln"," NE","CO11D1654",2,13,13,47,2327,"HT",88.011
2014,"University of Nebraska","Lincoln"," NE","CO11D1656",2,13,13,48,2328,"YLD",4217
2014,"University of Nebraska","Lincoln"," NE","CO11D1656",2,13,13,48,2328,"TW",777
2014,"University of Nebraska","Lincoln"," NE","CO11D1656",2,13,13,48,2328,"HT",78.0034
2014,"University of Nebraska","Lincoln"," NE","CO11D1657",2,13,13,49,2329,"YLD",4385
2014,"University of Nebraska","Lincoln"," NE","CO11D1657",2,13,13,49,2329,"TW",739
2014,"University of Nebraska","Lincoln"," NE","CO11D1657",2,13,13,49,2329,"HT",81.9912
2014,"University of Nebraska","Lincoln"," NE","CO11D1665",2,13,13,50,2330,"YLD",4667
2014,"University of Nebraska","Lincoln"," NE","CO11D1665",2,13,13,50,2330,"TW",785
2014,"University of Nebraska","Lincoln"," NE","CO11D1665",2,13,13,50,2330,"HT",84.9884
2014,"University of Nebraska","Lincoln"," NE","CO11D1686",2,1,1,48,2208,"YLD",4512
2014,"University of Nebraska","Lincoln"," NE","CO11D1686",2,1,1,48,2208,"TW",750
2014,"University of Nebraska","Lincoln"," NE","CO11D1686",2,1,1,48,2208,"HT",84.9884
2014,"University of Nebraska","Lincoln"," NE","CO11D1715",2,1,1,49,2209,"YLD",4956
2014,"University of Nebraska","Lincoln"," NE","CO11D1715",2,1,1,49,2209,"TW",776
2014,"University of Nebraska","Lincoln"," NE","CO11D1715",2,1,1,49,2209,"HT",84.9884
2014,"University of Nebraska","Lincoln"," NE","CO11D1731",2,1,1,47,2207,"YLD",3504
2014,"University of Nebraska","Lincoln"," NE","CO11D1731",2,1,1,47,2207,"TW",776
2014,"University of Nebraska","Lincoln"," NE","CO11D1731",2,1,1,47,2207,"HT",80.01
2014,"University of Nebraska","Lincoln"," NE","CO11D1746",2,1,1,50,2210,"YLD",4499
2014,"University of Nebraska","Lincoln"," NE","CO11D1746",2,1,1,50,2210,"TW",763
2014,"University of Nebraska","Lincoln"," NE","CO11D1746",2,1,1,50,2210,"HT",88.011
2014,"University of Nebraska","Lincoln"," NE","CO11D1758W",2,11,11,48,2308,"YLD",3578
2014,"University of Nebraska","Lincoln"," NE","CO11D1758W",2,11,11,48,2308,"TW",779
2014,"University of Nebraska","Lincoln"," NE","CO11D1758W",2,11,11,48,2308,"HT",91.9988
2014,"University of Nebraska","Lincoln"," NE","CO11D1767",2,11,11,50,2310,"YLD",4728
2014,"University of Nebraska","Lincoln"," NE","CO11D1767",2,11,11,50,2310,"TW",757
2014,"University of Nebraska","Lincoln"," NE","CO11D1767",2,11,11,50,2310,"HT",83.9978
2014,"University of Nebraska","Lincoln"," NE","CO11D1789",2,11,11,49,2309,"YLD",3988
2014,"University of Nebraska","Lincoln"," NE","CO11D1789",2,11,11,49,2309,"TW",761
2014,"University of Nebraska","Lincoln"," NE","CO11D1789",2,11,11,49,2309,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","CO11D1799",2,11,11,47,2307,"YLD",4425
2014,"University of Nebraska","Lincoln"," NE","CO11D1799",2,11,11,47,2307,"TW",765
2014,"University of Nebraska","Lincoln"," NE","CO11D1799",2,11,11,47,2307,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","CT103",2,14,14,41,2331,"YLD",4882
2014,"University of Nebraska","Lincoln"," NE","CT103",2,14,14,41,2331,"TW",771
2014,"University of Nebraska","Lincoln"," NE","CT103",2,14,14,41,2331,"HT",81.9912
2014,"University of Nebraska","Lincoln"," NE","CT110",2,15,15,46,2346,"YLD",3490
2014,"University of Nebraska","Lincoln"," NE","CT110",2,15,15,46,2346,"TW",718
2014,"University of Nebraska","Lincoln"," NE","CT110",2,15,15,46,2346,"HT",88.011
2014,"University of Nebraska","Lincoln"," NE","CT111",2,15,15,43,2343,"YLD",4210
2014,"University of Nebraska","Lincoln"," NE","CT111",2,15,15,43,2343,"TW",769
2014,"University of Nebraska","Lincoln"," NE","CT111",2,15,15,43,2343,"HT",83.9978
2014,"University of Nebraska","Lincoln"," NE","CT112",2,15,15,41,2341,"YLD",3147
2014,"University of Nebraska","Lincoln"," NE","CT112",2,15,15,41,2341,"TW",767
2014,"University of Nebraska","Lincoln"," NE","CT112",2,15,15,41,2341,"HT",88.011
2014,"University of Nebraska","Lincoln"," NE","CT115",2,15,15,50,2350,"YLD",4257
2014,"University of Nebraska","Lincoln"," NE","CT115",2,15,15,50,2350,"TW",763
2014,"University of Nebraska","Lincoln"," NE","CT115",2,15,15,50,2350,"HT",89.0016
2014,"University of Nebraska","Lincoln"," NE","CT125",2,14,14,42,2332,"YLD",3847
2014,"University of Nebraska","Lincoln"," NE","CT125",2,14,14,42,2332,"TW",773
2014,"University of Nebraska","Lincoln"," NE","CT125",2,14,14,42,2332,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","CT135",2,14,14,44,2334,"YLD",4008
2014,"University of Nebraska","Lincoln"," NE","CT135",2,14,14,44,2334,"TW",780
2014,"University of Nebraska","Lincoln"," NE","CT135",2,14,14,44,2334,"HT",80.01
2014,"University of Nebraska","Lincoln"," NE","CT154",2,14,14,45,2335,"YLD",3174
2014,"University of Nebraska","Lincoln"," NE","CT154",2,14,14,45,2335,"TW",737
2014,"University of Nebraska","Lincoln"," NE","CT154",2,14,14,45,2335,"HT",78.0034
2014,"University of Nebraska","Lincoln"," NE","CT163",2,15,15,44,2344,"YLD",3793
2014,"University of Nebraska","Lincoln"," NE","CT163",2,15,15,44,2344,"TW",730
2014,"University of Nebraska","Lincoln"," NE","CT163",2,15,15,44,2344,"HT",84.9884
2014,"University of Nebraska","Lincoln"," NE","CT185",2,14,14,48,2338,"YLD",4250
2014,"University of Nebraska","Lincoln"," NE","CT185",2,14,14,48,2338,"TW",792
2014,"University of Nebraska","Lincoln"," NE","CT185",2,14,14,48,2338,"HT",83.0072
2014,"University of Nebraska","Lincoln"," NE","CT194",2,14,14,49,2339,"YLD",4499
2014,"University of Nebraska","Lincoln"," NE","CT194",2,14,14,49,2339,"TW",743
2014,"University of Nebraska","Lincoln"," NE","CT194",2,14,14,49,2339,"HT",88.011
2014,"University of Nebraska","Lincoln"," NE","CT199",2,14,14,47,2337,"YLD",4082
2014,"University of Nebraska","Lincoln"," NE","CT199",2,14,14,47,2337,"TW",NA
2014,"University of Nebraska","Lincoln"," NE","CT199",2,14,14,47,2337,"HT",86.995
2014,"University of Nebraska","Lincoln"," NE","CT213",2,15,15,49,2349,"YLD",4788
2014,"University of Nebraska","Lincoln"," NE","CT213",2,15,15,49,2349,"TW",769
2014,"University of Nebraska","Lincoln"," NE","CT213",2,15,15,49,2349,"HT",89.0016
2014,"University of Nebraska","Lincoln"," NE","CT224",2,15,15,47,2347,"YLD",3800
2014,"University of Nebraska","Lincoln"," NE","CT224",2,15,15,47,2347,"TW",766
2014,"University of Nebraska","Lincoln"," NE","CT224",2,15,15,47,2347,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","CT237",2,14,14,46,2336,"YLD",3712
2014,"University of Nebraska","Lincoln"," NE","CT237",2,14,14,46,2336,"TW",758
2014,"University of Nebraska","Lincoln"," NE","CT237",2,14,14,46,2336,"HT",78.0034
2014,"University of Nebraska","Lincoln"," NE","CT30",2,14,14,43,2333,"YLD",3396
2014,"University of Nebraska","Lincoln"," NE","CT30",2,14,14,43,2333,"TW",774
2014,"University of Nebraska","Lincoln"," NE","CT30",2,14,14,43,2333,"HT",78.0034
2014,"University of Nebraska","Lincoln"," NE","CT38",2,15,15,45,2345,"YLD",4136
2014,"University of Nebraska","Lincoln"," NE","CT38",2,15,15,45,2345,"TW",750
2014,"University of Nebraska","Lincoln"," NE","CT38",2,15,15,45,2345,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","CT64",2,15,15,42,2342,"YLD",4405
2014,"University of Nebraska","Lincoln"," NE","CT64",2,15,15,42,2342,"TW",780
2014,"University of Nebraska","Lincoln"," NE","CT64",2,15,15,42,2342,"HT",81.9912
2014,"University of Nebraska","Lincoln"," NE","CT69",2,15,15,48,2348,"YLD",4351
2014,"University of Nebraska","Lincoln"," NE","CT69",2,15,15,48,2348,"TW",794
