YR,PROGRAM,STUDY,DESCRIPTION,DESIGN,LOC,ID,TYPE,REP,BLOCK,PLOT,ROW,COL,TW,YLD,HT,NOTES
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",7_61,plot,2,11,2301,11,11,90,11836,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",7_86,plot,2,11,2303,11,13,51,12240,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",7_9,plot,2,11,2308,11,18,103,11836,100,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1111,plot,2,8,2277,8,17,116,11836,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1119,plot,2,8,2278,8,18,51,12038,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1125,plot,2,8,2276,8,16,103,11971,94,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1127,plot,2,8,2275,8,15,90,11769,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1140,plot,2,1,2207,1,17,64,12240,90,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1156,plot,2,1,2208,1,18,39,12240,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1159,plot,2,1,2210,1,20,51,11971,92,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1174,plot,2,8,2271,8,11,116,11903,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1182,plot,2,7,2266,7,16,77,11769,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1186,plot,2,7,2265,7,15,103,11903,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1190,plot,2,8,2272,8,12,51,11971,96,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1213,plot,2,2,2217,2,17,116,12038,88,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1219,plot,2,2,2219,2,19,51,12038,88,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1221,plot,2,2,2220,2,20,103,12038,85,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1231,plot,2,2,2218,2,18,116,11971,90,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1236,plot,2,12,2320,12,20,90,12038,90,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1240,plot,2,12,2318,12,18,116,11903,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1248,plot,2,12,2317,12,17,103,11903,90,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1268,plot,2,12,2319,12,19,64,12038,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1287,plot,2,5,2248,5,18,116,11836,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1298,plot,2,5,2249,5,19,51,12105,90,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1302W,plot,2,5,2250,5,20,103,11836,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1312,plot,2,5,2247,5,17,116,11903,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1315W,plot,2,9,2282,9,12,90,11971,90,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1316W,plot,2,9,2283,9,13,77,12240,90,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1322,plot,2,9,2281,9,11,103,11971,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1341,plot,2,9,2284,9,14,64,12105,94,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1353,plot,2,9,2287,9,17,90,12038,96,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1371,plot,2,9,2285,9,15,51,11836,88,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1380,plot,2,9,2286,9,16,90,11836,88,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1397,plot,2,9,2288,9,18,90,11971,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1409,plot,2,10,2292,10,12,90,12038,100,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1414,plot,2,10,2293,10,13,77,12172,88,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1418,plot,2,10,2291,10,11,103,11903,92,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1431,plot,2,10,2294,10,14,103,11903,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1539,plot,2,3,2226,3,16,103,11836,96,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1542,plot,2,3,2224,3,14,90,11971,88,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1543,plot,2,3,2221,3,11,116,12038,94,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1545,plot,2,3,2225,3,15,103,11971,97,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1555W,plot,2,20,2393,20,13,26,12038,72,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1559,plot,2,20,2396,20,16,103,11903,76,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1584,plot,2,20,2395,20,15,39,12172,90,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1600W,plot,2,20,2394,20,14,51,12374,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1615,plot,2,7,2267,7,17,116,11836,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1620,plot,2,7,2269,7,19,103,11971,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1631,plot,2,7,2268,7,18,116,11769,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1633,plot,2,7,2270,7,20,116,11971,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1642,plot,2,13,2326,13,16,116,11971,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1644,plot,2,13,2324,13,14,116,11702,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1645,plot,2,13,2323,13,13,116,11836,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1647,plot,2,13,2325,13,15,103,12038,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1654,plot,2,3,2229,3,19,116,11836,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1656,plot,2,3,2230,3,20,116,12105,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1657,plot,2,3,2227,3,17,,12307,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1665,plot,2,3,2228,3,18,116,11702,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1686,plot,2,15,2347,15,17,103,12038,76,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1715,plot,2,15,2346,15,16,116,11903,88,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1731,plot,2,15,2348,15,18,,12038,74,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1746,plot,2,15,2345,15,15,103,12038,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1758W,plot,2,14,2338,14,18,103,11769,90,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1767,plot,2,14,2340,14,20,116,12038,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1789,plot,2,14,2337,14,17,,12038,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CO11D1799,plot,2,14,2339,14,19,103,11971,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT103,plot,2,21,3205,21,15,103,12105,74,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT110,plot,2,21,3206,21,16,,12441,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT111,plot,2,22,3211,22,11,103,12172,70,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT112,plot,2,21,3202,21,12,90,12240,72,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT115,plot,2,22,3213,22,13,51,12038,72,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT125,plot,2,22,3217,22,17,77,12374,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT135,plot,2,21,3207,21,17,77,12374,72,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT154,plot,2,22,3215,22,15,,12441,64,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT163,plot,2,21,3208,21,18,,12307,76,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT185,plot,2,22,3220,22,20,103,12240,76,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT194,plot,2,22,3212,22,12,51,12172,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT199,plot,2,21,3203,21,13,51,12172,72,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT213,plot,2,22,3218,22,18,90,12172,76,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT224,plot,2,21,3209,21,19,,12240,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT237,plot,2,22,3216,22,16,51,12374,72,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT30,plot,2,22,3219,22,19,,12105,66,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT38,plot,2,22,3214,22,14,77,12240,72,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT64,plot,2,21,3201,21,11,90,11971,66,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT69,plot,2,21,3210,21,20,103,12172,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",CT95,plot,2,21,3204,21,14,103,12172,62,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN12,plot,2,14,2336,14,16,103,11836,107,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN17,plot,2,14,2335,14,15,77,12038,109,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN23,plot,2,1,2205,1,15,90,11903,104,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN28,plot,2,1,2206,1,16,77,11903,104,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN35,plot,2,10,2298,10,18,103,11836,104,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN37,plot,2,10,2297,10,17,,12038,102,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN43,plot,2,15,2343,15,13,64,12038,105,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN44,plot,2,15,2344,15,14,90,12038,109,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN5,plot,2,12,2313,12,13,64,11971,112,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN51,plot,2,4,2236,4,16,64,11971,106,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN58,plot,2,4,2235,4,15,51,12038,120,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN61,plot,2,4,2238,4,18,,11903,101,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN62,plot,2,4,2237,4,17,103,12038,103,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN72,plot,2,5,2242,5,12,64,11903,104,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN8,plot,2,12,2314,12,14,51,11971,112,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN80,plot,2,5,2241,5,11,51,11836,101,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN82,plot,2,7,2264,7,14,77,11769,96,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",GOODSYN88,plot,2,7,2263,7,13,51,11903,102,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_124,plot,2,18,2377,18,17,103,12172,85,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_132,plot,2,19,2383,19,13,,12172,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_133,plot,2,18,2379,18,19,,12307,76,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_141,plot,2,18,2374,18,14,,12307,79,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_155,plot,2,18,2371,18,11,,12172,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_174,plot,2,19,2382,19,12,116,11971,74,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_175,plot,2,19,2388,19,18,,12240,76,
